name,userID,artistID,weight
Duran Duran,62,51,528
Duran Duran,63,51,563
Duran Duran,66,51,910
Duran Duran,73,51,1962
Duran Duran,96,51,63
Duran Duran,141,51,548
Duran Duran,176,51,4266
Duran Duran,185,51,49
Duran Duran,187,51,295
Duran Duran,191,51,23
Duran Duran,196,51,6015
Duran Duran,211,51,128
Duran Duran,224,51,303
Duran Duran,306,51,76
Duran Duran,338,51,2002
Duran Duran,374,51,71
Duran Duran,397,51,60
Duran Duran,423,51,732
Duran Duran,428,51,61012
Duran Duran,430,51,7488
Duran Duran,446,51,3669
Duran Duran,452,51,172
Duran Duran,453,51,235
Duran Duran,515,51,274
Duran Duran,539,51,42
Duran Duran,540,51,4753
Duran Duran,576,51,398
Duran Duran,592,51,16725
Duran Duran,596,51,536
Duran Duran,656,51,263
Duran Duran,714,51,439
Duran Duran,761,51,3500
Duran Duran,769,51,238
Duran Duran,788,51,726
Duran Duran,791,51,97
Duran Duran,832,51,167
Duran Duran,864,51,182
Duran Duran,1003,51,919
Duran Duran,1010,51,18
Duran Duran,1038,51,461
Duran Duran,1115,51,4
Duran Duran,1149,51,15
Duran Duran,1192,51,618
Duran Duran,1200,51,1712
Duran Duran,1229,51,157
Duran Duran,1249,51,235
Duran Duran,1343,51,14
Duran Duran,1384,51,222
Duran Duran,1427,51,2485
Duran Duran,1454,51,332
Duran Duran,1456,51,1447
Duran Duran,1498,51,525
Duran Duran,1505,51,451
Duran Duran,1541,51,148
Duran Duran,1585,51,24657
Duran Duran,1643,51,21572
Duran Duran,1724,51,111
Duran Duran,1818,51,1
Duran Duran,1866,51,19190
Duran Duran,1881,51,2182
Duran Duran,1900,51,721
Duran Duran,1905,51,745
Duran Duran,1956,51,817
Duran Duran,1958,51,37
Duran Duran,2014,51,265
Duran Duran,2025,51,647
Duran Duran,2055,51,1716
Duran Duran,2075,51,166
Morcheeba,2,52,11690
Morcheeba,191,52,28
Morcheeba,283,52,68
Morcheeba,382,52,924
Morcheeba,461,52,18
Morcheeba,541,52,894
Morcheeba,1185,52,684
Morcheeba,1676,52,125
Morcheeba,1700,52,93
Morcheeba,1724,52,20
Morcheeba,1931,52,24
Morcheeba,2036,52,95
Air,2,53,11351
Air,4,53,686
Air,5,53,181
Air,43,53,289
Air,103,53,36
Air,184,53,160
Air,194,53,1284
Air,243,53,957
Air,315,53,308
Air,358,53,140
Air,366,53,1399
Air,398,53,864
Air,426,53,721
Air,434,53,43
Air,440,53,711
Air,460,53,420
Air,493,53,18
Air,635,53,66
Air,643,53,489
Air,718,53,704
Air,756,53,18
Air,765,53,356
Air,813,53,97
Air,837,53,209
Air,893,53,135
Air,896,53,616
Air,925,53,883
Air,968,53,464
Air,990,53,652
Air,997,53,627
Air,1006,53,285
Air,1049,53,73
Air,1050,53,1060
Air,1075,53,737
Air,1098,53,27
Air,1102,53,151
Air,1130,53,289
Air,1133,53,284
Air,1234,53,176
Air,1239,53,233
Air,1265,53,127
Air,1383,53,342
Air,1491,53,196
Air,1496,53,458
Air,1505,53,271
Air,1587,53,577
Air,1691,53,205
Air,1747,53,28
Air,1785,53,986
Air,1798,53,27
Air,1801,53,48
Air,1836,53,3
Air,1885,53,55
Air,1905,53,88
Air,1958,53,47
Air,1992,53,540
Air,2047,53,134
Hooverphonic,2,54,10300
Hooverphonic,62,54,125
Hooverphonic,141,54,61
Hooverphonic,441,54,115
Hooverphonic,802,54,2
Hooverphonic,972,54,118
Hooverphonic,1225,54,37
Hooverphonic,1587,54,375
Hooverphonic,1616,54,88
Hooverphonic,1793,54,689
Hooverphonic,1926,54,2219
Kylie Minogue,13,55,6
Kylie Minogue,24,55,5956
Kylie Minogue,25,55,185
Kylie Minogue,29,55,404
Kylie Minogue,53,55,33
Kylie Minogue,54,55,116
Kylie Minogue,75,55,500
Kylie Minogue,98,55,99
Kylie Minogue,110,55,677
Kylie Minogue,117,55,405
Kylie Minogue,126,55,1262
Kylie Minogue,134,55,177
Kylie Minogue,137,55,1108
Kylie Minogue,209,55,28
Kylie Minogue,214,55,329
Kylie Minogue,227,55,8119
Kylie Minogue,232,55,332
Kylie Minogue,240,55,97
Kylie Minogue,252,55,1701
Kylie Minogue,253,55,1363
Kylie Minogue,256,55,1941
Kylie Minogue,271,55,840
Kylie Minogue,299,55,448
Kylie Minogue,305,55,116
Kylie Minogue,327,55,510
Kylie Minogue,332,55,32
Kylie Minogue,335,55,490
Kylie Minogue,339,55,2463
Kylie Minogue,340,55,248
Kylie Minogue,350,55,10439
Kylie Minogue,357,55,2188
Kylie Minogue,361,55,214
Kylie Minogue,390,55,20118
Kylie Minogue,405,55,3759
Kylie Minogue,413,55,367
Kylie Minogue,415,55,1152
Kylie Minogue,420,55,203
Kylie Minogue,425,55,63
Kylie Minogue,458,55,54
Kylie Minogue,472,55,196
Kylie Minogue,477,55,1087
Kylie Minogue,479,55,130
Kylie Minogue,494,55,152
Kylie Minogue,495,55,74
Kylie Minogue,498,55,743
Kylie Minogue,501,55,550
Kylie Minogue,518,55,548
Kylie Minogue,520,55,126
Kylie Minogue,527,55,227
Kylie Minogue,538,55,120
Kylie Minogue,571,55,2948
Kylie Minogue,581,55,2463
Kylie Minogue,584,55,1790
Kylie Minogue,592,55,1081
Kylie Minogue,612,55,9084
Kylie Minogue,617,55,655
Kylie Minogue,621,55,1978
Kylie Minogue,636,55,173
Kylie Minogue,638,55,280
Kylie Minogue,670,55,727
Kylie Minogue,674,55,2954
Kylie Minogue,679,55,1728
Kylie Minogue,682,55,359
Kylie Minogue,688,55,132
Kylie Minogue,689,55,145
Kylie Minogue,690,55,3185
Kylie Minogue,703,55,92
Kylie Minogue,722,55,856
Kylie Minogue,723,55,65
Kylie Minogue,730,55,148
Kylie Minogue,735,55,66
Kylie Minogue,749,55,590
Kylie Minogue,761,55,220
Kylie Minogue,777,55,242
Kylie Minogue,778,55,3278
Kylie Minogue,793,55,1520
Kylie Minogue,795,55,11459
Kylie Minogue,819,55,214
Kylie Minogue,850,55,1165
Kylie Minogue,851,55,2573
Kylie Minogue,859,55,575
Kylie Minogue,873,55,668
Kylie Minogue,898,55,3147
Kylie Minogue,909,55,41
Kylie Minogue,910,55,33529
Kylie Minogue,942,55,1
Kylie Minogue,954,55,355
Kylie Minogue,955,55,2352
Kylie Minogue,965,55,970
Kylie Minogue,966,55,208
Kylie Minogue,985,55,532
Kylie Minogue,1003,55,212
Kylie Minogue,1017,55,493
Kylie Minogue,1027,55,6920
Kylie Minogue,1033,55,1490
Kylie Minogue,1053,55,164
Kylie Minogue,1057,55,1295
Kylie Minogue,1069,55,5070
Kylie Minogue,1092,55,1005
Kylie Minogue,1102,55,4665
Kylie Minogue,1106,55,672
Kylie Minogue,1109,55,260
Kylie Minogue,1120,55,230
Kylie Minogue,1135,55,1007
Kylie Minogue,1184,55,787
Kylie Minogue,1185,55,1321
Kylie Minogue,1186,55,956
Kylie Minogue,1188,55,2558
Kylie Minogue,1189,55,2000
Kylie Minogue,1197,55,67
Kylie Minogue,1234,55,769
Kylie Minogue,1247,55,6788
Kylie Minogue,1255,55,598
Kylie Minogue,1263,55,925
Kylie Minogue,1291,55,58
Kylie Minogue,1299,55,176
Kylie Minogue,1300,55,5186
Kylie Minogue,1301,55,3294
Kylie Minogue,1308,55,1294
Kylie Minogue,1356,55,311
Kylie Minogue,1365,55,1402
Kylie Minogue,1379,55,512
Kylie Minogue,1389,55,145
Kylie Minogue,1399,55,177
Kylie Minogue,1431,55,321
Kylie Minogue,1435,55,84
Kylie Minogue,1445,55,496
Kylie Minogue,1447,55,68
Kylie Minogue,1456,55,1699
Kylie Minogue,1466,55,324
Kylie Minogue,1478,55,1153
Kylie Minogue,1485,55,564
Kylie Minogue,1540,55,749
Kylie Minogue,1564,55,308
Kylie Minogue,1600,55,15849
Kylie Minogue,1607,55,185
Kylie Minogue,1621,55,46
Kylie Minogue,1628,55,568
Kylie Minogue,1633,55,7953
Kylie Minogue,1648,55,1991
Kylie Minogue,1659,55,212
Kylie Minogue,1663,55,503
Kylie Minogue,1666,55,4315
Kylie Minogue,1674,55,64
Kylie Minogue,1690,55,1079
Kylie Minogue,1722,55,312
Kylie Minogue,1730,55,705
Kylie Minogue,1741,55,247
Kylie Minogue,1742,55,1867
Kylie Minogue,1753,55,315
Kylie Minogue,1773,55,1
Kylie Minogue,1780,55,361
Kylie Minogue,1790,55,148
Kylie Minogue,1791,55,453
Kylie Minogue,1795,55,265
Kylie Minogue,1813,55,449
Kylie Minogue,1820,55,153
Kylie Minogue,1821,55,493
Kylie Minogue,1828,55,1235
Kylie Minogue,1850,55,760
Kylie Minogue,1856,55,440
Kylie Minogue,1873,55,67
Kylie Minogue,1903,55,3518
Kylie Minogue,1908,55,342
Kylie Minogue,1910,55,2122
Kylie Minogue,1915,55,24
Kylie Minogue,1928,55,641
Kylie Minogue,1965,55,366
Kylie Minogue,1979,55,1194
Kylie Minogue,1988,55,83
Kylie Minogue,2021,55,1269
Kylie Minogue,2027,55,226
Kylie Minogue,2031,55,7204
Kylie Minogue,2040,55,96
Kylie Minogue,2058,55,320
Kylie Minogue,2068,55,1068
Kylie Minogue,2075,55,228
Kylie Minogue,2088,55,8
Daft Punk,17,56,242
Daft Punk,18,56,186
Daft Punk,20,56,108
Daft Punk,33,56,1129
Daft Punk,38,56,74
Daft Punk,43,56,2691
Daft Punk,59,56,832
Daft Punk,101,56,430
Daft Punk,123,56,1266
Daft Punk,137,56,1512
Daft Punk,161,56,1754
Daft Punk,180,56,29
Daft Punk,193,56,84980
Daft Punk,280,56,164
Daft Punk,303,56,422
Daft Punk,315,56,1225
Daft Punk,358,56,245
Daft Punk,383,56,153
Daft Punk,385,56,539
Daft Punk,386,56,137
Daft Punk,393,56,82
Daft Punk,396,56,216
Daft Punk,434,56,5
Daft Punk,472,56,224
Daft Punk,556,56,1
Daft Punk,560,56,81
Daft Punk,571,56,362
Daft Punk,612,56,202
Daft Punk,658,56,212
Daft Punk,670,56,584
Daft Punk,672,56,140
Daft Punk,746,56,307
Daft Punk,761,56,310
Daft Punk,780,56,34
Daft Punk,846,56,847
Daft Punk,889,56,232
Daft Punk,914,56,1752
Daft Punk,943,56,41
Daft Punk,982,56,63
Daft Punk,1001,56,162
Daft Punk,1040,56,167
Daft Punk,1052,56,136
Daft Punk,1053,56,144
Daft Punk,1062,56,34
Daft Punk,1084,56,1854
Daft Punk,1133,56,392
Daft Punk,1136,56,137
Daft Punk,1147,56,78
Daft Punk,1155,56,133
Daft Punk,1190,56,318
Daft Punk,1194,56,657
Daft Punk,1212,56,1162
Daft Punk,1233,56,1589
Daft Punk,1273,56,109
Daft Punk,1282,56,179
Daft Punk,1295,56,262
Daft Punk,1321,56,83
Daft Punk,1453,56,194
Daft Punk,1469,56,63
Daft Punk,1470,56,542
Daft Punk,1472,56,129
Daft Punk,1480,56,653
Daft Punk,1485,56,214
Daft Punk,1503,56,78
Daft Punk,1539,56,18
Daft Punk,1542,56,404
Daft Punk,1562,56,389
Daft Punk,1585,56,1295
Daft Punk,1597,56,286
Daft Punk,1620,56,268
Daft Punk,1642,56,107
Daft Punk,1648,56,275
Daft Punk,1656,56,75
Daft Punk,1658,56,200
Daft Punk,1691,56,1014
Daft Punk,1692,56,275
Daft Punk,1706,56,1416
Daft Punk,1755,56,148
Daft Punk,1760,56,194
Daft Punk,1783,56,357
Daft Punk,1877,56,86
Daft Punk,1933,56,101
Daft Punk,1942,56,5195
Daft Punk,1974,56,876
Daft Punk,1993,56,10
Daft Punk,2008,56,267
Daft Punk,2029,56,281
Daft Punk,2038,56,1272
Daft Punk,2057,56,524
Daft Punk,2097,56,127
Thievery Corporation,2,57,5955
Thievery Corporation,283,57,174
Thievery Corporation,320,57,463
Thievery Corporation,443,57,215
Thievery Corporation,697,57,636
Thievery Corporation,831,57,1752
Thievery Corporation,896,57,590
Thievery Corporation,922,57,166
Thievery Corporation,1098,57,48
Thievery Corporation,1474,57,219
Thievery Corporation,1502,57,394
Thievery Corporation,1626,57,126
Thievery Corporation,1641,57,177
Thievery Corporation,1785,57,4318
Thievery Corporation,1838,57,190
Goldfrapp,2,58,4616
Goldfrapp,43,58,162
Goldfrapp,311,58,224
Goldfrapp,320,58,409
Goldfrapp,352,58,53
Goldfrapp,370,58,740
Goldfrapp,441,58,159
Goldfrapp,543,58,1331
Goldfrapp,611,58,9
Goldfrapp,612,58,238
Goldfrapp,647,58,720
Goldfrapp,658,58,196
Goldfrapp,686,58,730
Goldfrapp,690,58,348
Goldfrapp,761,58,510
Goldfrapp,806,58,635
Goldfrapp,813,58,139
Goldfrapp,836,58,26
Goldfrapp,910,58,2798
Goldfrapp,994,58,202
Goldfrapp,1035,58,2
Goldfrapp,1065,58,5
Goldfrapp,1099,58,237
Goldfrapp,1102,58,380
Goldfrapp,1184,58,134
Goldfrapp,1202,58,400
Goldfrapp,1212,58,864
Goldfrapp,1220,58,969
Goldfrapp,1261,58,356
Goldfrapp,1275,58,621
Goldfrapp,1280,58,784
Goldfrapp,1514,58,232
Goldfrapp,1520,58,203
Goldfrapp,1541,58,100
Goldfrapp,1621,58,57
Goldfrapp,1636,58,23
Goldfrapp,1690,58,479
Goldfrapp,1730,58,475
Goldfrapp,1752,58,611
Goldfrapp,1838,58,477
Goldfrapp,1850,58,140
Goldfrapp,1910,58,2573
Goldfrapp,1926,58,452
Goldfrapp,1942,58,4211
Goldfrapp,1946,58,1767
Goldfrapp,1965,58,312
Goldfrapp,2028,58,207
Goldfrapp,2033,58,157
Goldfrapp,2059,58,552
Goldfrapp,2075,58,115
New Order,50,59,300
New Order,94,59,104
New Order,117,59,653
New Order,142,59,470
New Order,183,59,220
New Order,185,59,73
New Order,196,59,323
New Order,306,59,64
New Order,407,59,20
New Order,430,59,538
New Order,441,59,114
New Order,446,59,1956
New Order,530,59,39
New Order,565,59,175
New Order,568,59,808
New Order,577,59,34
New Order,596,59,1254
New Order,628,59,111
New Order,694,59,92
New Order,710,59,127
New Order,718,59,426
New Order,761,59,340
New Order,859,59,366
New Order,940,59,275
New Order,954,59,244
New Order,1029,59,174
New Order,1035,59,2
New Order,1049,59,18
New Order,1067,59,390
New Order,1089,59,198
New Order,1152,59,132
New Order,1153,59,901
New Order,1163,59,4
New Order,1210,59,4561
New Order,1211,59,176
New Order,1223,59,602
New Order,1244,59,565
New Order,1255,59,1202
New Order,1280,59,615
New Order,1321,59,105
New Order,1454,59,1557
New Order,1514,59,666
New Order,1518,59,584
New Order,1541,59,44
New Order,1545,59,319
New Order,1595,59,104
New Order,1689,59,283
New Order,1728,59,79
New Order,1746,59,835
New Order,1775,59,130
New Order,1783,59,489
New Order,1785,59,881
New Order,1798,59,26
New Order,1855,59,131
New Order,1900,59,129
New Order,1950,59,412
New Order,1956,59,384
New Order,1958,59,33
New Order,1962,59,623
New Order,1964,59,152
New Order,1991,59,45
New Order,1994,59,47
New Order,2014,59,183
New Order,2080,59,1782
Matt Bianco,1761,60,47
Talk Talk,2,61,3923
Talk Talk,28,61,8
Talk Talk,66,61,603
Talk Talk,117,61,259
Talk Talk,183,61,140
Talk Talk,185,61,123
Talk Talk,224,61,183
Talk Talk,292,61,412
Talk Talk,442,61,31
Talk Talk,683,61,392
Talk Talk,1163,61,10
Talk Talk,1173,61,380
Talk Talk,1209,61,35
Talk Talk,1327,61,10
Talk Talk,1585,61,4147
Talk Talk,1746,61,610
Talk Talk,2014,61,351
Prefab Sprout,2,62,3782
Enigma,64,63,144
Enigma,124,63,784
Enigma,148,63,175
Enigma,161,63,1059
Enigma,200,63,217
Enigma,210,63,1067
Enigma,264,63,692
Enigma,426,63,368
Enigma,463,63,129
Enigma,469,63,176
Enigma,575,63,93
Enigma,627,63,458
Enigma,698,63,2677
Enigma,831,63,3986
Enigma,888,63,494
Enigma,932,63,41805
Enigma,972,63,276
Enigma,1010,63,2
Enigma,1104,63,254
Enigma,1231,63,555
Enigma,1387,63,90
Enigma,1411,63,67
Enigma,1625,63,4
Enigma,1629,63,10156
Enigma,1956,63,1262
Enigma,2011,63,54
Enigma,2047,63,1044
Röyksopp,4,64,420
Röyksopp,62,64,91
Röyksopp,103,64,56
Röyksopp,137,64,409
Röyksopp,159,64,2016
Röyksopp,336,64,359
Röyksopp,342,64,102
Röyksopp,407,64,33
Röyksopp,426,64,490
Röyksopp,455,64,2671
Röyksopp,612,64,102
Röyksopp,651,64,584
Röyksopp,658,64,150
Röyksopp,718,64,349
Röyksopp,813,64,127
Röyksopp,914,64,804
Röyksopp,968,64,204
Röyksopp,1084,64,1309
Röyksopp,1092,64,1402
Röyksopp,1102,64,147
Röyksopp,1185,64,294
Röyksopp,1194,64,783
Röyksopp,1220,64,1049
Röyksopp,1233,64,612
Röyksopp,1246,64,285
Röyksopp,1265,64,231
Röyksopp,1313,64,244
Röyksopp,1456,64,1667
Röyksopp,1459,64,71
Röyksopp,1474,64,374
Röyksopp,1590,64,292
Röyksopp,1624,64,55
Röyksopp,1669,64,71
Röyksopp,1691,64,440
Röyksopp,1817,64,354
Röyksopp,2003,64,260
Röyksopp,2006,64,233
Röyksopp,2030,64,200
Coldplay,2,65,3579
Coldplay,4,65,301
Coldplay,42,65,1897
Coldplay,50,65,1984
Coldplay,61,65,170
Coldplay,62,65,745
Coldplay,68,65,171
Coldplay,98,65,30
Coldplay,99,65,443
Coldplay,100,65,194
Coldplay,103,65,53
Coldplay,124,65,191
Coldplay,137,65,536
Coldplay,151,65,121
Coldplay,156,65,104
Coldplay,171,65,121
Coldplay,174,65,1098
Coldplay,200,65,132
Coldplay,211,65,1195
Coldplay,264,65,3921
Coldplay,269,65,23
Coldplay,275,65,42
Coldplay,285,65,310
Coldplay,288,65,330
Coldplay,289,65,823
Coldplay,305,65,42
Coldplay,311,65,209
Coldplay,315,65,5367
Coldplay,335,65,5861
