userID,artistID,weight,sum_weight,weight_percentage
3,141,70,20501,0.00341446758694698
3,142,70,20501,0.00341446758694698
3,143,70,20501,0.00341446758694698
3,144,69,20501,0.00336568947856202
3,145,68,20501,0.00331691137017706
3,146,67,20501,0.00326813326179211
3,147,67,20501,0.00326813326179211
3,148,66,20501,0.00321935515340715
3,149,66,20501,0.00321935515340715
3,150,65,20501,0.00317057704502219
4,51,228,26930,0.0084663943557371
4,53,686,26930,0.0254734496843669
4,64,420,26930,0.0155959896026736
4,65,301,26930,0.0111771258819161
4,70,389,26930,0.014444857036762
4,72,4983,26930,0.185035276643149
4,77,396,26930,0.0147047901968065
4,151,1807,26930,0.0670998886000743
4,152,1208,26930,0.0448570367619755
4,153,903,26930,0.0335313776457482
4,154,826,26930,0.0306721128852581
4,155,777,26930,0.0288525807649462
4,156,743,26930,0.0275900482733011
4,157,732,26930,0.0271815818789454
4,158,729,26930,0.027070181953212
4,159,724,26930,0.0268845154103231
4,160,712,26930,0.0264389157073895
4,161,632,26930,0.023468251021166
4,162,524,26930,0.0194578536947642
4,163,465,26930,0.0172669884886743
4,164,455,26930,0.0168956554028964
4,165,446,26930,0.0165614556256963
4,166,445,26930,0.0165243223171185
4,167,407,26930,0.0151132565911623
4,168,404,26930,0.0150018566654289
4,169,384,26930,0.014259190493873
4,170,366,26930,0.0135907909394727
4,171,359,26930,0.0133308577794281
4,172,309,26930,0.0114741923505384
4,173,292,26930,0.0108429261047159
4,174,287,26930,0.010657259561827
4,175,285,26930,0.0105829929446714
4,176,284,26930,0.0105458596360936
4,177,284,26930,0.0105458596360936
4,178,279,26930,0.0103601930932046
4,179,264,26930,0.00980319346453769
4,180,256,26930,0.00950612699591534
4,181,255,26930,0.00946899368733754
4,182,254,26930,0.00943186037875975
4,183,253,26930,0.00939472707018195
4,184,247,26930,0.00917192721871519
4,185,240,26930,0.00891199405867063
4,186,236,26930,0.00876346082435945
4,187,223,26930,0.00828072781284813
4,188,221,26930,0.00820646119569254
4,189,210,26930,0.0077979948013368
4,190,208,26930,0.00772372818418121
4,191,202,26930,0.00750092833271444
4,192,197,26930,0.00731526178982547
4,193,193,26930,0.0071667285555143
5,53,181,13159,0.0137548445930542
5,154,884,13159,0.0671783570180105
5,173,241,13159,0.0183144615852268
5,182,222,13159,0.0168705828710388
5,190,826,13159,0.0627707272589103
5,194,777,13159,0.0590470400486359
5,195,673,13159,0.05114370392887
5,196,620,13159,0.0471160422524508
5,197,452,13159,0.0343491146743674
5,198,451,13159,0.0342731210578311
5,199,374,13159,0.0284216125845429
5,200,337,13159,0.0256098487727031
5,201,304,13159,0.0231020594270081
5,202,298,13159,0.0226460977277909
5,203,287,13159,0.0218101679458925
5,204,283,13159,0.0215061934797477
5,205,275,13159,0.020898244547458
5,206,265,13159,0.0201383083820959
5,207,259,13159,0.0196823466828786
5,208,255,13159,0.0193783722167338
5,209,252,13159,0.0191503913671252
5,210,229,13159,0.0174025381867923
5,211,222,13159,0.0168705828710388
5,212,210,13159,0.0159586594726043
5,213,209,13159,0.0158826658560681
5,214,207,13159,0.0157306786229957
5,215,196,13159,0.0148947488410973
5,216,192,13159,0.0145907743749525
5,217,185,13159,0.014058819059199
5,218,184,13159,0.0139828254426628
5,219,178,13159,0.0135268637434456
5,220,170,13159,0.0129189148111559
5,221,161,13159,0.01223497226233
5,222,161,13159,0.01223497226233
5,223,149,13159,0.0113230488638954
5,224,143,13159,0.0108670871646782
5,225,142,13159,0.010791093548142
5,226,139,13159,0.0105631126985333
5,227,138,13159,0.0104871190819971
5,228,138,13159,0.0104871190819971
5,229,138,13159,0.0104871190819971
5,230,137,13159,0.0104111254654609
5,231,134,13159,0.0101831446158523
5,232,133,13159,0.0101071509993161
5,233,130,13159,0.00987917014970743
5,234,129,13159,0.00980317653317121
5,235,129,13159,0.00980317653317121
5,236,127,13159,0.00965118930009879
5,237,118,13159,0.00896724675127289
5,238,115,13159,0.00873926590166426
6,77,16,1011,0.0158259149357072
6,239,41,1011,0.0405539070227498
6,240,41,1011,0.0405539070227498
6,241,40,1011,0.039564787339268
6,242,37,1011,0.0365974282888229
6,243,34,1011,0.0336300692383778
6,244,33,1011,0.0326409495548961
6,245,31,1011,0.0306627101879327
6,246,31,1011,0.0306627101879327
6,247,27,1011,0.0267062314540059
6,248,26,1011,0.0257171117705242
6,249,24,1011,0.0237388724035608
6,250,24,1011,0.0237388724035608
6,251,24,1011,0.0237388724035608
6,252,24,1011,0.0237388724035608
6,253,23,1011,0.0227497527200791
6,254,20,1011,0.019782393669634
6,255,20,1011,0.019782393669634
6,256,19,1011,0.0187932739861523
6,257,18,1011,0.0178041543026706
6,258,18,1011,0.0178041543026706
6,259,18,1011,0.0178041543026706
6,260,18,1011,0.0178041543026706
6,261,18,1011,0.0178041543026706
6,262,17,1011,0.0168150346191889
6,263,17,1011,0.0168150346191889
6,264,17,1011,0.0168150346191889
6,265,17,1011,0.0168150346191889
6,266,16,1011,0.0158259149357072
6,267,16,1011,0.0158259149357072
6,268,16,1011,0.0158259149357072
6,269,16,1011,0.0158259149357072
6,270,16,1011,0.0158259149357072
6,271,15,1011,0.0148367952522255
6,272,15,1011,0.0148367952522255
6,273,15,1011,0.0148367952522255
6,274,15,1011,0.0148367952522255
6,275,14,1011,0.0138476755687438
6,276,14,1011,0.0138476755687438
6,277,14,1011,0.0138476755687438
6,278,14,1011,0.0138476755687438
6,279,14,1011,0.0138476755687438
6,280,14,1011,0.0138476755687438
6,281,14,1011,0.0138476755687438
6,282,14,1011,0.0138476755687438
6,283,14,1011,0.0138476755687438
6,284,13,1011,0.0128585558852621
6,285,13,1011,0.0128585558852621
6,286,13,1011,0.0128585558852621
6,287,13,1011,0.0128585558852621
7,55,3151,135399,0.0232719591725197
7,67,2540,135399,0.018759370453253
7,89,5846,135399,0.0431760943581563
7,257,5188,135399,0.0383163834297151
7,288,43864,135399,0.323961033685625
7,289,11112,135399,0.0820685529435225
7,290,6266,135399,0.0462780375039698
7,291,5379,135399,0.0397270290031684
7,292,4201,135399,0.0310268170370535
7,293,4059,135399,0.0299780648306117
7,294,3251,135399,0.0240105170643801
7,295,2852,135399,0.0210636710758573
7,296,2356,135399,0.0174004239322299
7,297,1848,135399,0.0136485498415793
7,298,1802,135399,0.0133088132113236
7,299,1780,135399,0.0131463304751143
7,300,1747,135399,0.0129026063708004
7,301,1553,135399,0.0114698040605913
7,302,1490,135399,0.0110045125887193
7,303,1426,135399,0.0105318355379286
7,304,1312,135399,0.00968987954120784
7,305,1169,135399,0.00863374175584753
7,306,1164,135399,0.00859681386125451
7,307,1162,135399,0.00858204270341731
7,308,1082,135399,0.00799119638992902
7,309,1027,135399,0.00758498954940583
7,310,962,135399,0.0071049269196966
7,311,960,135399,0.00709015576185939
7,312,926,135399,0.00683904607862687
7,313,900,135399,0.00664702102674318
7,314,868,135399,0.00641068250134787
7,315,834,135399,0.00615957281811535
7,316,809,135399,0.00597493334515026
7,317,773,135399,0.00570905250408053
7,318,753,135399,0.00556134092570846
7,319,741,135399,0.00547271397868522
7,320,719,135399,0.00531023124247594
7,321,674,135399,0.00497788019113878
7,322,667,135399,0.00492618113870856
7,323,646,135399,0.00477108398141788
7,324,605,135399,0.00446827524575514
7,325,599,135399,0.00442396177224352
7,326,593,135399,0.0043796482987319
7,327,587,135399,0.00433533482522028
7,328,571,135399,0.00421716556252262
7,329,534,135399,0.00394389914253429
7,330,527,135399,0.00389220009010406
7,331,516,135399,0.00381095872199942
7,332,510,135399,0.0037666452484878
7,333,498,135399,0.00367801830146456
8,71,181,36279,0.00498911215854902
8,89,921,36279,0.0253865872818986
8,97,354,36279,0.00975771107252129
8,251,235,36279,0.0064775765594421
8,257,479,36279,0.0132032305190331
8,265,581,36279,0.0160147743873866
8,288,428,36279,0.0117974585848563
8,289,2258,36279,0.0622398632817884
8,291,402,36279,0.0110807905399818
8,292,783,36279,0.0215827338129496
8,295,1425,36279,0.039278921690234
8,296,1039,36279,0.0286391576394057
8,298,613,36279,0.0168968273656937
8,300,347,36279,0.00956476198351663
8,302,432,36279,0.0119077152071446
8,311,353,36279,0.0097301469169492
8,323,578,36279,0.0159320819206704
8,334,6291,36279,0.173406102704044
8,335,2396,36279,0.0660437167507373
8,336,1735,36279,0.0478238099175832
8,337,1407,36279,0.0387827668899363
8,338,963,36279,0.0265442818159266
8,339,819,36279,0.022575043413545
8,340,800,36279,0.0220513244576752
8,341,794,36279,0.0218859395242427
8,342,753,36279,0.0207558091457868
8,343,588,36279,0.0162077234763913
8,344,553,36279,0.015242978031368
8,345,527,36279,0.0145263099864936
8,346,520,36279,0.0143333608974889
8,347,505,36279,0.0139198985639075
8,348,504,36279,0.0138923344083354
8,349,494,36279,0.0136166928526145
8,350,494,36279,0.0136166928526145
8,351,456,36279,0.0125692549408749
8,352,417,36279,0.0114942528735632
8,353,400,36279,0.0110256622288376
8,354,389,36279,0.0107224565175446
8,355,361,36279,0.00995066016152595
8,356,350,36279,0.00964745445023292
8,357,345,36279,0.00950963367237245
8,358,280,36279,0.00771796356018633
8,359,277,36279,0.00763527109347005
8,360,257,36279,0.00708398798202817
8,361,253,36279,0.00697373135973979
8,362,229,36279,0.00631219162600954
8,363,185,36279,0.0050993687808374
8,364,178,36279,0.00490641969183274
8,365,177,36279,0.00487885553626065
8,366,173,36279,0.00476859891397227
9,8,587,25597,0.0229323748876822
9,367,2396,25597,0.0936047193030433
9,368,1444,25597,0.0564128608821346
9,369,1158,25597,0.0452396765245927
9,370,1113,25597,0.0434816580067977
9,371,1103,25597,0.0430909872250654
9,372,1069,25597,0.0417627065671758
9,373,729,25597,0.0284798999882799
9,374,708,25597,0.0276594913466422
9,375,630,25597,0.0246122592491308
9,376,629,25597,0.0245731921709575
9,377,609,25597,0.0237918506074931
9,378,590,25597,0.0230495761222018
9,379,558,25597,0.0217994296206587
9,380,556,25597,0.0217212954643122
9,381,556,25597,0.0217212954643122
9,382,533,25597,0.0208227526663281
9,383,521,25597,0.0203539477282494
9,384,510,25597,0.0199242098683439
9,385,467,25597,0.0182443255068953
9,386,465,25597,0.0181661913505489
9,387,430,25597,0.0167988436144861
9,388,411,25597,0.0160565691291948
9,389,403,25597,0.015744032503809
9,390,381,25597,0.0148845567839981
9,391,367,25597,0.014337617689573
9,392,364,25597,0.0142204164550533
9,393,357,25597,0.0139469469078408
9,394,345,25597,0.0134781419697621
9,395,319,25597,0.0124623979372583
9,396,307,25597,0.0119935929991796
9,397,307,25597,0.0119935929991796
9,398,306,25597,0.0119545259210064
9,399,292,25597,0.0114075868265812
9,400,290,25597,0.0113294526702348
9,401,289,25597,0.0112903855920616
9,402,280,25597,0.0109387818885026
9,403,273,25597,0.01066531234129
9,404,273,25597,0.01066531234129
9,405,267,25597,0.0104309098722507
9,406,260,25597,0.0101574403250381
9,407,249,25597,0.00972770246513263
9,408,249,25597,0.00972770246513263
9,409,242,25597,0.00945423291792007
9,410,241,25597,0.00941516583974684
9,411,237,25597,0.00925889752705395
9,412,236,25597,0.00921983044888073
9,413,234,25597,0.00914169629253428
9,414,229,25597,0.00894636090166816
9,415,228,25597,0.00890729382349494
10,154,177,28523,0.00620551835360937
10,159,225,28523,0.00788837078848649
10,196,1137,28523,0.0398625670511517
10,199,1386,28523,0.0485923640570768
10,200,306,28523,0.0107281842723416
10,208,310,28523,0.010868421975248
10,217,761,28523,0.0266802229779476
10,219,189,28523,0.00662623146232865
10,225,1297,28523,0.0454720751674088
10,228,279,28523,0.00978157977772324
10,229,992,28523,0.0347789503207937
10,416,3132,28523,0.109806121375732
10,417,1584,28523,0.0555341303509449
10,418,1056,28523,0.0370227535672966
10,419,1029,28523,0.0360761490726782
10,420,1023,28523,0.0358657925183186
10,421,956,28523,0.0335168109946359
10,422,878,28523,0.0307821757879606
10,423,845,28523,0.0296252147389826
10,424,797,28523,0.0279423623041055
10,425,729,28523,0.0255583213546962
10,426,603,28523,0.0211408337131438
10,427,583,28523,0.0204396451986116
10,428,578,28523,0.0202643480699786
10,429,573,28523,0.0200890509413456
10,430,560,28523,0.0196332784068997
10,431,546,28523,0.0191424464467272
10,432,527,28523,0.0184763173579217
10,433,483,28523,0.016933702625951
10,434,455,28523,0.015952038705606
10,435,367,28523,0.0128668092416646
10,436,317,28523,0.0111138379553343
10,437,315,28523,0.0110437191038811
10,438,308,28523,0.0107983031237948
10,439,291,28523,0.0102022928864425
10,440,247,28523,0.00865967815447183
10,441,238,28523,0.00834414332293237
10,442,235,28523,0.00823896504575255
10,443,229,28523,0.00802860849139291
10,444,208,28523,0.00729236055113417
10,445,204,28523,0.00715212284822775
10,446,199,28523,0.00697682571959471
10,447,189,28523,0.00662623146232865
10,448,178,28523,0.00624057777933598
10,449,177,28523,0.00620551835360937
10,450,173,28523,0.00606528065070294
10,451,169,28523,0.00592504294779651
10,452,165,28523,0.00578480524489009
10,453,161,28523,0.00564456754198366
10,454,157,28523,0.00550432983907724
11,67,229,42920,0.00533550792171482
11,89,3384,42920,0.0788443616029823
11,157,1007,42920,0.0234622553588071
11,230,329,42920,0.00766542404473439
11,234,370,42920,0.00862068965517241
11,288,749,42920,0.0174510717614166
11,289,3851,42920,0.0897250698974837
11,292,555,42920,0.0129310344827586
11,294,264,42920,0.00615097856477167
11,295,521,42920,0.012138863000932
11,300,347,42920,0.00808480894687791
11,301,306,42920,0.00712954333643989
11,304,1031,42920,0.0240214352283318
11,306,249,42920,0.00580149114631873
11,325,298,42920,0.00694315004659832
11,327,337,42920,0.00785181733457596
11,329,553,42920,0.0128844361602982
11,344,243,42920,0.00566169617893756
11,349,341,42920,0.00794501397949674
11,455,4416,42920,0.102889095992544
11,456,1951,42920,0.0454566635601118
11,457,1788,42920,0.0416589002795899
11,458,1708,42920,0.0397949673811743
11,459,1567,42920,0.0365097856477167
11,460,1531,42920,0.0356710158434296
11,461,1500,42920,0.0349487418452936
11,462,1318,42920,0.0307082945013979
11,463,1235,42920,0.0287744641192917
11,464,1117,42920,0.0260251630941286
11,465,1006,42920,0.0234389561975769
11,466,956,42920,0.0222739981360671
11,467,793,42920,0.0184762348555452
11,468,719,42920,0.0167520969245107
11,469,552,42920,0.012861136999068
11,470,548,42920,0.0127679403541473
11,471,537,42920,0.0125116495806151
11,472,514,42920,0.0119757688723206
11,473,441,42920,0.0102749301025163
11,474,425,42920,0.00990214352283318
11,475,424,42920,0.00987884436160298
11,476,337,42920,0.00785181733457596
11,477,336,42920,0.00782851817334576
11,478,329,42920,0.00766542404473439
11,479,321,42920,0.00747903075489282
11,480,314,42920,0.00731593662628145
11,481,293,42920,0.00682665424044734
11,482,251,42920,0.00584808946877912
11,483,247,42920,0.00575489282385834
11,484,244,42920,0.00568499534016775
11,485,238,42920,0.00554520037278658
12,72,2144,256144,0.00837029171091261
12,189,2976,256144,0.0116184646136548
12,191,4259,256144,0.0166273658567056
12,230,2110,256144,0.00823755387594478
12,288,3072,256144,0.0119932537947405
12,300,1064,256144,0.00415391342369917
12,333,23961,256144,0.0935450371665938
12,344,5489,256144,0.0214293522393654
12,377,59695,256144,0.233052501717784
12,378,31617,256144,0.123434474358174
12,405,1034,256144,0.00403679180460991
12,407,1600,256144,0.00624648635142732
12,466,1485,256144,0.00579752014491848
12,486,24097,256144,0.0940759885064651
12,487,7867,256144,0.0307131925791742
12,488,7425,256144,0.0289876007245924
12,489,7399,256144,0.0288860953213817
12,490,4527,256144,0.0176736523205697
12,491,3837,256144,0.0149798550815166
12,492,3823,256144,0.0149251983259417
12,493,3727,256144,0.014550409144856
12,494,3648,256144,0.0142419888812543
12,495,3526,256144,0.013765694296958
12,496,3407,256144,0.0133011118745706
12,497,3226,256144,0.0125944781060653
12,498,3134,256144,0.0122353051408583
12,499,3080,256144,0.0120244862264976
12,500,2471,256144,0.00964691735898557
12,501,2378,256144,0.00928384033980886
12,502,2303,256144,0.0089910362920857
12,503,1714,256144,0.00669154850396652
12,504,1646,256144,0.00642607283403086
12,505,1596,256144,0.00623087013554875
12,506,1591,256144,0.00621134986570054
12,507,1547,256144,0.00603957149103629
12,508,1495,256144,0.0058365606846149
12,509,1434,256144,0.00559841339246674
12,510,1341,256144,0.00523533637329002
12,511,1278,256144,0.00498938097320257
12,512,1260,256144,0.00491910800174902
12,513,1250,256144,0.0048800674620526
12,514,1227,256144,0.00479027422075083
12,515,1222,256144,0.00477075395090262
12,516,1183,256144,0.00461849584608658
12,517,1177,256144,0.00459507152226872
12,518,1001,256144,0.00390795802361172
12,519,982,256144,0.00383378099818852
12,520,953,256144,0.0037205634330689
12,521,939,256144,0.00366590667749391
12,522,927,256144,0.0036190580298582
13,55,6,4211,0.00142483970553313
13,67,9,4211,0.00213725955829969
13,89,3967,4211,0.942056518641653
13,173,6,4211,0.00142483970553313
13,228,6,4211,0.00142483970553313
13,292,4,4211,0.000949893137022085
13,295,2,4211,0.000474946568511043
13,298,16,4211,0.00379957254808834
13,299,4,4211,0.000949893137022085
13,300,2,4211,0.000474946568511043
13,302,9,4211,0.00213725955829969
13,310,17,4211,0.00403704583234386
13,316,4,4211,0.000949893137022085
13,318,2,4211,0.000474946568511043
13,325,3,4211,0.000712419852766564
13,328,12,4211,0.00284967941106625
13,333,38,4211,0.00902398480170981
13,344,2,4211,0.000474946568511043
13,349,3,4211,0.000712419852766564
13,352,2,4211,0.000474946568511043
13,378,2,4211,0.000474946568511043
13,461,3,4211,0.000712419852766564
13,466,4,4211,0.000949893137022085
13,498,6,4211,0.00142483970553313
13,523,10,4211,0.00237473284255521
13,524,8,4211,0.00189978627404417
13,525,6,4211,0.00142483970553313
13,526,6,4211,0.00142483970553313
13,527,4,4211,0.000949893137022085
13,528,4,4211,0.000949893137022085
13,529,3,4211,0.000712419852766564
13,530,3,4211,0.000712419852766564
13,531,3,4211,0.000712419852766564
13,532,3,4211,0.000712419852766564
13,533,2,4211,0.000474946568511043
13,534,2,4211,0.000474946568511043
13,535,2,4211,0.000474946568511043
13,536,2,4211,0.000474946568511043
13,537,2,4211,0.000474946568511043
13,538,2,4211,0.000474946568511043
13,539,2,4211,0.000474946568511043
13,540,2,4211,0.000474946568511043
13,541,2,4211,0.000474946568511043
13,542,2,4211,0.000474946568511043
13,543,2,4211,0.000474946568511043
13,544,2,4211,0.000474946568511043
13,545,2,4211,0.000474946568511043
13,546,2,4211,0.000474946568511043
13,547,2,4211,0.000474946568511043
13,548,2,4211,0.000474946568511043
14,549,1259,34681,0.0363022980882904
14,550,908,34681,0.0261814826562094
14,551,850,34681,0.0245090972001961
14,552,849,34681,0.0244802629681958
14,553,843,34681,0.0243072575761945
14,554,834,34681,0.0240477494881924
14,555,831,34681,0.0239612467921917
14,556,812,34681,0.0234133963841873
14,557,809,34681,0.0233268936881866
14,558,772,34681,0.0222600271041781
14,559,768,34681,0.0221446901761772
14,560,765,34681,0.0220581874801765
14,561,724,34681,0.020875983968167
14,562,710,34681,0.0204723047201638
14,563,706,34681,0.0203569677921629
14,564,676,34681,0.0194919408321559
14,565,674,34681,0.0194342723681555
14,566,671,34681,0.0193477696721548
14,567,670,34681,0.0193189354401546
14,568,665,34681,0.0191747642801534
14,569,656,34681,0.0189152561921513
14,570,655,34681,0.0188864219601511
14,571,654,34681,0.0188575877281509
14,572,653,34681,0.0188287534961506
14,573,653,34681,0.0188287534961506
14,574,650,34681,0.0187422508001499
14,575,648,34681,0.0186845823361495
14,576,646,34681,0.018626913872149
14,577,645,34681,0.0185980796401488
14,578,638,34681,0.0183962400161472
14,579,635,34681,0.0183097373201465
14,580,634,34681,0.0182809030881463
14,581,634,34681,0.0182809030881463
14,582,633,34681,0.018252068856146
14,583,632,34681,0.0182232346241458
14,584,632,34681,0.0182232346241458
14,585,631,34681,0.0181944003921456
14,586,627,34681,0.0180790634641446
14,587,621,34681,0.0179060580721433
14,588,619,34681,0.0178483896081428
14,589,619,34681,0.0178483896081428
14,590,618,34681,0.0178195553761426
14,591,612,34681,0.0176465499841412
14,592,610,34681,0.0175888815201407
14,593,610,34681,0.0175888815201407
14,594,609,34681,0.0175600472881405
14,595,607,34681,0.01750237882414
14,596,602,34681,0.0173582076641389
14,597,601,34681,0.0173293734321386
14,598,601,34681,0.0173293734321386
15,69,242,19863,0.012183456678246
15,154,751,19863,0.037808991592408
15,159,297,19863,0.0149524241051201
15,197,599,19863,0.0301565725217742
15,203,352,19863,0.0177213915319942
15,205,477,19863,0.0240144993203444
15,212,242,19863,0.012183456678246
15,215,253,19863,0.0127372501636208
15,218,246,19863,0.0123848361274732
15,222,235,19863,0.0118310426420984
15,227,747,19863,0.0376076121431808
15,233,464,19863,0.0233600161103559
15,266,247,19863,0.01243518098978
15,429,366,19863,0.0184262196042894
15,511,740,19863,0.0372551981070332
15,599,1141,19863,0.0574434878920606
15,600,835,19863,0.0420379600261793
15,601,557,19863,0.0280420883048885
15,602,546,19863,0.0274882948195137
15,603,484,19863,0.024366913356492
15,604,484,19863,0.024366913356492
15,605,470,19863,0.0236620852841967
15,606,466,19863,0.0234607058349695
15,607,443,19863,0.0223027740019131
15,608,412,19863,0.0207420832704023
15,609,407,19863,0.0204903589588682
15,610,404,19863,0.0203393243719478
15,611,404,19863,0.0203393243719478
15,612,380,19863,0.0191310476765846
15,613,373,19863,0.018778633640437
15,614,351,19863,0.0176710466696874
15,615,350,19863,0.0176207018073806
15,616,346,19863,0.0174193223581534
15,617,341,19863,0.0171675980466193
15,618,340,19863,0.0171172531843125
15,619,337,19863,0.0169662185973921
15,620,328,19863,0.0165131148366309
15,621,306,19863,0.0154055278658813
15,622,302,19863,0.0152041484166541
15,623,295,19863,0.0148517343805065
15,624,294,19863,0.0148013895181997
15,625,279,19863,0.0140462165835976
15,626,261,19863,0.0131400090620752
15,627,258,19863,0.0129889744751548
15,628,255,19863,0.0128379398882344
15,629,251,19863,0.0126365604390072
15,630,230,19863,0.0115793183305644
15,631,226,19863,0.0113779388813372
15,632,226,19863,0.0113779388813372
15,633,223,19863,0.0112269042944168
16,89,849,14101,0.0602084958513581
16,161,459,14101,0.0325508829161052
16,346,264,14101,0.0187220764484788
16,386,154,14101,0.0109212112616127
16,532,251,14101,0.0178001560173037
16,634,889,14101,0.0630451741011276
16,635,750,14101,0.0531877171831785
16,636,617,14101,0.0437557620026948
16,637,502,14101,0.0356003120346075
16,638,487,14101,0.0345365576909439
16,639,457,14101,0.0324090490036168
16,640,392,14101,0.0277994468477413
16,641,391,14101,0.0277285298914971
16,642,389,14101,0.0275866959790086
16,643,367,14101,0.0260265229416353
16,644,366,14101,0.0259556059853911
16,645,311,14101,0.022055173391958
16,646,308,14101,0.0218424225232253
16,647,307,14101,0.0217715055669811
16,648,292,14101,0.0207077512233175
16,649,257,14101,0.0182256577547692
16,650,251,14101,0.0178001560173037
16,651,250,14101,0.0177292390610595
16,652,231,14101,0.016381816892419
16,653,228,14101,0.0161690660236863
16,654,217,14101,0.0153889795049996
16,655,217,14101,0.0153889795049996
16,656,214,14101,0.0151762286362669
16,657,209,14101,0.0148216438550457
16,658,195,14101,0.0138288064676264
16,659,190,14101,0.0134742216864052
16,660,174,14101,0.0123395503864974
16,661,167,14101,0.0118431316927877
16,662,166,14101,0.0117722147365435
16,663,165,14101,0.0117012977802993
16,664,153,14101,0.0108502943053684
16,665,150,14101,0.0106375434366357
16,666,149,14101,0.0105666264803915
16,667,148,14101,0.0104957095241472
16,668,147,14101,0.010424792567903
16,669,147,14101,0.010424792567903
16,670,146,14101,0.0103538756116588
16,671,144,14101,0.0102120416991703
16,672,144,14101,0.0102120416991703
16,673,143,14101,0.010141124742926
16,674,141,14101,0.00999929083043756
16,675,141,14101,0.00999929083043756
16,676,139,14101,0.00985745691794908
16,677,139,14101,0.00985745691794908
16,678,137,14101,0.00971562300546061
17,56,242,34839,0.0069462384109762
17,67,303,34839,0.00869714974597434
17,89,1255,34839,0.0360228479577485
17,229,610,34839,0.0175091133499813
17,230,120,34839,0.00344441574097994
17,288,129,34839,0.00370274692155343
17,289,118,34839,0.0033870088119636
17,292,110,34839,0.00315738109589827
17,298,215,34839,0.00617124486925572
17,300,1089,34839,0.0312580728493929
17,306,144,34839,0.00413329888917592
17,324,306,34839,0.00878326013949884
17,325,219,34839,0.00628605872728838
17,344,1804,34839,0.0517810499727317
17,403,101,34839,0.00289904991532478
17,461,984,34839,0.0282442090760355
17,464,266,34839,0.00763512155917219
17,466,925,34839,0.0265507046700537
17,498,1544,34839,0.0443181492006085
